time_SN_vis, pmt_vis,x_vis,y_vis,z_vis,event_vis
27250.6721155, 25.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6778684, 26.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6435683, 28.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6358203, 28.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6868918, 29.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6622795, 29.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.633344, 30.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6347444, 31.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6485869, 31.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6457243, 32.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6413125, 32.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.662065, 33.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6550907, 33.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6294024, 35.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6521309, 39.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6412421, 43.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6373866, 44.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6201355, 47.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.643697, 48.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6852872, 49.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6122219, 51.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6552124, 53.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6302362, 56.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6490623, 57.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6652825, 71.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6271482, 72.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6903126, 72.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6332623, 77.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6430565, 77.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
27250.6577001, 111.0, 281.197565986, -93.8589466373, 921.288899282, 10.0
29371.48783, 10.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4573222, 10.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.5083952, 11.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4329913, 16.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4785513, 76.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.5098506, 78.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.5719081, 80.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4250918, 89.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4431231, 91.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4643182, 91.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.428438, 93.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4494863, 94.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4231343, 96.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.3982217, 96.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4686847, 96.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4045812, 97.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4616152, 111.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.5502069, 114.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.506614, 115.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4056487, 116.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4473776, 118.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.554838, 119.0, 183.949750122, -565.191800493, 198.511609722, 11.0
29371.4941964, 119.0, 183.949750122, -565.191800493, 198.511609722, 11.0
31571.0927161, 0.0, 87.5057183367, 596.58796033, 1300.44297265, 12.0
31571.1472024, 3.0, 87.5057183367, 596.58796033, 1300.44297265, 12.0
31571.0882021, 3.0, 87.5057183367, 596.58796033, 1300.44297265, 12.0
31571.0585114, 3.0, 87.5057183367, 596.58796033, 1300.44297265, 12.0
31571.0902216, 31.0, 87.5057183367, 596.58796033, 1300.44297265, 12.0
31571.1739925, 48.0, 87.5057183367, 596.58796033, 1300.44297265, 12.0
31571.3928557, 74.0, 87.5057183367, 596.58796033, 1300.44297265, 12.0
31571.1272131, 90.0, 87.5057183367, 596.58796033, 1300.44297265, 12.0
34252.9391668, 71.0, 10.3048208209, -481.93520178, 126.083112376, 13.0
34253.0864757, 116.0, 10.3048208209, -481.93520178, 126.083112376, 13.0
37161.5940583, 0.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5664293, 2.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6006779, 3.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.7177546, 4.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6645939, 6.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5494112, 9.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37162.7826291, 12.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.595411, 13.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6046831, 13.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5722819, 16.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.8180974, 21.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5626786, 22.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5811576, 22.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6112213, 24.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37162.1728899, 24.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5921523, 24.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5626693, 26.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6611711, 27.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5459621, 27.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5605617, 27.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5715866, 28.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5754096, 29.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6415187, 29.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.736157, 29.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5925266, 32.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37162.2342953, 32.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5646896, 35.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37163.4183703, 36.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6248576, 44.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5466218, 44.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5751589, 44.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37162.46047, 45.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.7015234, 45.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5755528, 46.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5586668, 47.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6085375, 47.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.7539341, 47.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.541207, 47.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5515755, 48.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.577988, 48.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5510198, 48.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5849195, 48.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6832272, 48.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.8721549, 48.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5548464, 49.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5618697, 49.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6527504, 49.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.7391157, 51.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37162.188809, 51.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6635077, 51.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5562011, 52.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5700652, 52.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37162.1659639, 52.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5540952, 52.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5857084, 53.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5550619, 55.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.7184133, 55.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6747421, 56.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6732637, 57.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.550129, 58.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.8777249, 60.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5969338, 62.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.547002, 63.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5891405, 63.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5878214, 63.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5849552, 63.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6259715, 65.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5578479, 66.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5426244, 66.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5640481, 66.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6273125, 66.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5748077, 67.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5980985, 68.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6498074, 69.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5580472, 70.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37162.7684698, 70.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6246693, 70.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6012307, 70.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5478583, 71.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.7474976, 72.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5725713, 72.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5544793, 73.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6982603, 74.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6180026, 74.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.9281654, 76.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5874706, 76.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5670092, 77.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5621235, 79.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5660991, 80.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5869722, 83.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5653734, 84.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5529393, 85.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6200497, 87.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.564933, 88.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.7843617, 88.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5624802, 89.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.621131, 92.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37162.009378, 93.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6502264, 93.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37162.2645742, 95.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5779384, 100.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5551027, 100.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5670146, 101.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5755459, 105.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5620487, 105.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5848266, 105.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6551443, 108.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.6321207, 109.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.574477, 111.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37161.5572792, 115.0, 324.360771164, 48.4876635596, 760.810127837, 14.0
37967.4237134, 6.0, 68.2240328863, 168.930098893, 877.48006252, 15.0
37967.2638743, 8.0, 68.2240328863, 168.930098893, 877.48006252, 15.0
37967.1913442, 10.0, 68.2240328863, 168.930098893, 877.48006252, 15.0
37967.4233787, 11.0, 68.2240328863, 168.930098893, 877.48006252, 15.0
37967.2263248, 44.0, 68.2240328863, 168.930098893, 877.48006252, 15.0
37967.2665113, 50.0, 68.2240328863, 168.930098893, 877.48006252, 15.0
37967.4737899, 65.0, 68.2240328863, 168.930098893, 877.48006252, 15.0
37967.2545762, 70.0, 68.2240328863, 168.930098893, 877.48006252, 15.0
37968.6978389, 71.0, 68.2240328863, 168.930098893, 877.48006252, 15.0
41441.5050416, 0.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.401245, 5.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.7665098, 13.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.674071, 18.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.4191056, 20.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.411325, 23.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.4296114, 29.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.4190199, 33.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.428675, 34.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.6374178, 40.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.4376305, 42.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.4929413, 50.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.4889257, 51.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.4309261, 54.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.4965419, 55.0, 70.049118096, 249.851208575, 868.394157399, 16.0
41441.5839079, 64.0, 70.049118096, 249.851208575, 868.394157399, 16.0
43923.3347242, 3.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.3513431, 3.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.3024547, 27.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.2498731, 31.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.2812478, 47.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.2928621, 49.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.3273542, 61.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.3238194, 63.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.3185272, 66.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.2977773, 71.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.2572734, 87.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.2745002, 96.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.4670084, 98.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.2581112, 109.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
43923.3717138, 111.0, 68.036447258, 44.3235855694, 662.405293519, 17.0
46908.4907803, 3.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1381083, 11.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1682356, 24.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.2655877, 27.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1807433, 33.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.2474664, 42.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.2216575, 44.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1605989, 45.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1531686, 45.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1722253, 49.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.2663703, 62.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.2770075, 62.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.2320319, 63.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1779568, 63.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1452015, 63.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1554544, 65.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1711284, 65.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1494257, 67.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.140507, 68.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.2231748, 70.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.2028966, 76.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1598643, 88.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1492528, 90.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.1453357, 103.0, 94.134083834, 352.84777626, 699.197129107, 18.0
47822.8625191, 47.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8682508, 55.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.9140982, 82.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8590044, 85.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8936467, 102.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.845198, 105.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
51189.0422175, 2.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9583176, 3.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9503292, 3.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9925874, 5.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9815873, 6.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0228314, 6.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0078501, 9.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.957983, 10.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9568838, 11.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9548212, 11.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9723898, 14.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0206079, 14.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9879414, 15.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0092435, 20.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.971293, 21.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9619916, 21.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.983168, 22.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9926071, 23.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.010541, 28.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9912645, 29.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9911898, 30.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9997857, 33.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9938529, 33.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0484388, 36.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9849423, 39.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9998356, 53.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0577516, 64.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.1011431, 77.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0077572, 82.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0118793, 92.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
57310.2713586, 13.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2446577, 32.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.4132909, 54.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2115533, 61.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2108024, 64.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.1981177, 67.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2606256, 75.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2823947, 85.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.4254014, 90.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.3116151, 92.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.219923, 93.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2351334, 105.0, 105.029756885, -45.577520875, 293.938826855, 22.0
