time_SN_vuv, pmt_vuv,x_vuv,y_vuv,z_vuv,event_vuv
2407434.75151, 106.0, 289.025594886, 120.804695829, -156.243395758, 962.0
2407434.88529, 108.0, 289.025594886, 120.804695829, -156.243395758, 962.0
2407434.6717, 111.0, 289.025594886, 120.804695829, -156.243395758, 962.0
2408737.0437, 60.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.8766, 61.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.97856, 61.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.90265, 62.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.93792, 62.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.90953, 63.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408737.02128, 65.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.94012, 66.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87779, 81.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87449, 81.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.84457, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87135, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.854, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.83332, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.88906, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87946, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87702, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.84201, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85679, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.86184, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85246, 82.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85826, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.83894, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.83933, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85945, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.84419, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.86707, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.83985, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.83838, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85561, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87787, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.86757, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.83541, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.82827, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.83389, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.86058, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85272, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.84232, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.8426, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.8341, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.83084, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85852, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.86477, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.86965, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.84781, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.84909, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.83274, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.82884, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.84331, 83.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87327, 84.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.84736, 84.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85019, 84.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87923, 84.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85857, 84.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85816, 84.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.90714, 85.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.88688, 85.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.86587, 86.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87223, 101.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.85275, 104.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.97329, 104.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87371, 104.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.87871, 104.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2408736.86839, 105.0, 13.809353098, 415.231570932, 314.450069562, 963.0
2410645.89758, 8.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.93254, 9.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.90337, 10.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.90702, 10.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.93974, 10.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.91992, 11.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.9066, 11.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.90538, 11.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.90485, 11.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.92331, 11.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.91797, 12.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.89854, 12.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.89203, 12.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.90354, 12.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410646.00255, 13.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.90033, 14.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.91113, 15.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410646.05259, 27.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.94568, 30.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.92937, 31.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410646.09968, 36.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.92644, 52.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2410645.937, 54.0, 120.197111353, -67.2808401997, 1223.9077241, 964.0
2412911.7003, 46.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.68147, 71.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.65334, 72.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.58961, 73.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.55989, 74.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.60739, 89.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.59121, 90.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.58827, 90.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.55243, 91.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.56371, 93.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.55467, 93.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.58546, 94.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.53853, 94.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.53167, 94.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.72488, 94.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.53595, 94.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.56075, 95.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.54167, 95.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.56637, 96.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.54714, 96.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.8243, 97.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.71588, 98.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.5937, 109.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.57062, 110.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.62738, 110.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.60834, 111.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.612, 111.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.6129, 112.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.59461, 113.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.58699, 113.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.58075, 114.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.69717, 115.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.52716, 116.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.70829, 117.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2412911.56971, 119.0, 172.15136742, -237.551304771, 306.248250999, 965.0
2417304.28934, 61.0, 132.378045328, 551.836937705, 351.677493262, 966.0
2417304.33062, 64.0, 132.378045328, 551.836937705, 351.677493262, 966.0
2417304.36395, 64.0, 132.378045328, 551.836937705, 351.677493262, 966.0
2417304.26092, 82.0, 132.378045328, 551.836937705, 351.677493262, 966.0
2417304.24302, 82.0, 132.378045328, 551.836937705, 351.677493262, 966.0
2417304.39953, 86.0, 132.378045328, 551.836937705, 351.677493262, 966.0
2417304.36032, 101.0, 132.378045328, 551.836937705, 351.677493262, 966.0
2417304.35667, 102.0, 132.378045328, 551.836937705, 351.677493262, 966.0
2417304.34664, 103.0, 132.378045328, 551.836937705, 351.677493262, 966.0
2419542.67791, 101.0, 37.6127536185, 362.988240866, -251.160120754, 967.0
2419542.57579, 102.0, 37.6127536185, 362.988240866, -251.160120754, 967.0
2419542.62721, 102.0, 37.6127536185, 362.988240866, -251.160120754, 967.0
2419542.53858, 106.0, 37.6127536185, 362.988240866, -251.160120754, 967.0
2420715.02261, 66.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420715.29724, 111.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.75049, 111.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.96983, 111.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.85156, 112.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.79394, 113.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.78259, 114.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420715.05095, 114.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.96987, 114.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.81935, 114.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.79865, 114.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.81276, 115.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.75881, 115.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.7844, 115.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420715.03236, 116.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.81395, 117.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420715.02065, 117.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2420714.87708, 118.0, 166.855561344, -275.813055328, -123.930059144, 968.0
2422742.45847, 1.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.56463, 1.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.4703, 1.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.46811, 2.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.46585, 3.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.47271, 3.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.63581, 4.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.50351, 5.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.50541, 6.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.55451, 6.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.66142, 7.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.47927, 9.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.77727, 10.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.51409, 22.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.45852, 24.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.47892, 28.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.51342, 41.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.50432, 45.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2422742.56009, 49.0, 205.527869943, 464.952344537, 1259.71961592, 969.0
2427433.75314, 116.0, 117.155113936, -585.140708614, -92.5282798549, 970.0
2427433.72128, 116.0, 117.155113936, -585.140708614, -92.5282798549, 970.0
2428367.22568, 85.0, 329.621354558, 592.635554783, 79.1352271559, 971.0
2428367.15702, 102.0, 329.621354558, 592.635554783, 79.1352271559, 971.0
2428367.20244, 103.0, 329.621354558, 592.635554783, 79.1352271559, 971.0
2428367.23726, 110.0, 329.621354558, 592.635554783, 79.1352271559, 971.0
2430069.43639, 3.0, 260.369313707, 506.510039705, 1197.90588428, 972.0
2430069.37499, 4.0, 260.369313707, 506.510039705, 1197.90588428, 972.0
2430069.37462, 21.0, 260.369313707, 506.510039705, 1197.90588428, 972.0
2430069.36866, 24.0, 260.369313707, 506.510039705, 1197.90588428, 972.0
2433678.62073, 13.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.78786, 16.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.71498, 16.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.6568, 18.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.63586, 18.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.62203, 19.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.62742, 19.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.65734, 19.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.6423, 19.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.65707, 19.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.66249, 37.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.8145, 38.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.66824, 38.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.64663, 39.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2433677.65058, 39.0, 61.2934531169, -637.301033564, 1222.59626268, 973.0
2437107.37948, 18.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.32429, 36.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.4827, 52.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.28417, 53.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.2803, 55.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.25177, 55.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.27811, 55.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.24073, 56.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.30667, 56.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.38187, 71.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.30091, 73.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.37634, 75.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2437107.37577, 76.0, 107.013454051, -369.918487836, 813.031025155, 974.0
2439957.98491, 107.0, 117.368975375, -58.8031378891, -228.123176807, 975.0
2439957.9708, 113.0, 117.368975375, -58.8031378891, -228.123176807, 975.0
2442352.76763, 94.0, 204.034198039, -606.459464164, 224.32274682, 976.0
2442352.81138, 94.0, 204.034198039, -606.459464164, 224.32274682, 976.0
2442352.80397, 97.0, 204.034198039, -606.459464164, 224.32274682, 976.0
2442352.81595, 116.0, 204.034198039, -606.459464164, 224.32274682, 976.0
2442352.79585, 117.0, 204.034198039, -606.459464164, 224.32274682, 976.0
2442352.81552, 119.0, 204.034198039, -606.459464164, 224.32274682, 976.0
2443502.25074, 18.0, 354.537969643, -371.166182535, 1029.701357, 977.0
2443502.22699, 33.0, 354.537969643, -371.166182535, 1029.701357, 977.0
2443502.0995, 38.0, 354.537969643, -371.166182535, 1029.701357, 977.0
2449035.29868, 12.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.22676, 14.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.11802, 31.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.16507, 35.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.13197, 35.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.18418, 36.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.30755, 37.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.14066, 37.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.16861, 37.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.16885, 54.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.1305, 55.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.12849, 55.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.2626, 55.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.15229, 56.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.21467, 56.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.1151, 57.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.14959, 57.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.15598, 58.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.14447, 58.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2449035.32402, 69.0, 186.285054732, -434.318365114, 913.804880017, 979.0
2450267.89636, 65.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.54994, 80.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.55431, 80.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.7945, 82.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.53199, 84.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.53162, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.51999, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.52859, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.50403, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.53947, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.51128, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.52266, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.50491, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.5396, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.49988, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.52293, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.52173, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.50039, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.52831, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.52379, 100.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.5224, 101.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.50308, 101.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.52508, 101.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.55706, 101.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.49399, 101.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.51012, 102.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.51272, 102.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.52241, 102.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.52547, 102.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.52785, 102.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.54812, 103.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.54254, 103.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.53829, 103.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.55816, 103.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.5937, 104.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2450267.53866, 104.0, 90.2056697099, 597.599092583, 90.1485321722, 980.0
2454966.56182, 4.0, 254.971139318, 638.974162912, 1382.73873499, 981.0
2458094.58237, 4.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.36875, 8.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.34779, 9.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.40766, 10.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.39571, 10.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.37877, 10.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.4427, 11.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.35475, 11.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.37654, 11.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.36472, 11.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.50932, 12.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.45547, 12.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.37646, 12.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.43352, 12.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.45901, 12.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.45547, 12.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.3701, 13.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.35444, 14.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.52669, 15.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.38124, 15.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.44972, 16.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.44052, 16.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.51647, 16.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.7262, 17.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458095.0111, 25.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.35645, 28.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.38755, 29.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.35535, 30.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.35159, 30.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.37818, 30.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.33707, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.36015, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.37349, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.34272, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.3664, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.37123, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.39761, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.39914, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.38384, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.36407, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.36569, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.36764, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.36627, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.34453, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.3472, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.33913, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.36906, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.35398, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.37966, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.32958, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.34285, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.35513, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.37782, 31.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.34415, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.33076, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.32614, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.3444, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.32726, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.32825, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.35897, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.33783, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.33428, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.35742, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.33398, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.36378, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.33296, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.33654, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.32936, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.33297, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.34472, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.3276, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.32825, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.34971, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.3459, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.3386, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.37013, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
2458094.33631, 32.0, 24.1238998915, -148.602141865, 1095.0225601, 983.0
