time,pmt,x,y,z,event
6250.10578075, 90.0, 88.5554889899, 0.0, 700.0, 2.0
8751.09194171, 29.0, 277.212814852, 0.0, 700.0, 3.0
8750.13497281, 29.0, 277.212814852, 0.0, 700.0, 3.0
8750.08818196, 35.0, 277.212814852, 0.0, 700.0, 3.0
8750.06805621, 45.0, 277.212814852, 0.0, 700.0, 3.0
8750.13962628, 47.0, 277.212814852, 0.0, 700.0, 3.0
8750.0674091, 47.0, 277.212814852, 0.0, 700.0, 3.0
8750.08164478, 50.0, 277.212814852, 0.0, 700.0, 3.0
8750.14755969, 50.0, 277.212814852, 0.0, 700.0, 3.0
8750.04550097, 51.0, 277.212814852, 0.0, 700.0, 3.0
8750.58712304, 53.0, 277.212814852, 0.0, 700.0, 3.0
8751.46839921, 62.0, 277.212814852, 0.0, 700.0, 3.0
8750.08682513, 65.0, 277.212814852, 0.0, 700.0, 3.0
8750.09795576, 67.0, 277.212814852, 0.0, 700.0, 3.0
8750.10884631, 68.0, 277.212814852, 0.0, 700.0, 3.0
8750.13033271, 71.0, 277.212814852, 0.0, 700.0, 3.0
8750.19923162, 71.0, 277.212814852, 0.0, 700.0, 3.0
8750.11198846, 71.0, 277.212814852, 0.0, 700.0, 3.0
8750.16726531, 72.0, 277.212814852, 0.0, 700.0, 3.0
8750.13299742, 72.0, 277.212814852, 0.0, 700.0, 3.0
8750.17411054, 73.0, 277.212814852, 0.0, 700.0, 3.0
8750.11529936, 77.0, 277.212814852, 0.0, 700.0, 3.0
8750.13967907, 87.0, 277.212814852, 0.0, 700.0, 3.0
8750.10853899, 90.0, 277.212814852, 0.0, 700.0, 3.0
8750.13196791, 91.0, 277.212814852, 0.0, 700.0, 3.0
8750.13871311, 92.0, 277.212814852, 0.0, 700.0, 3.0
8750.67483448, 95.0, 277.212814852, 0.0, 700.0, 3.0
8750.25251368, 96.0, 277.212814852, 0.0, 700.0, 3.0
8750.14776461, 115.0, 277.212814852, 0.0, 700.0, 3.0
11250.1854233, 9.0, 217.866662117, 0.0, 700.0, 4.0
11250.06199, 31.0, 217.866662117, 0.0, 700.0, 4.0
11250.0976705, 31.0, 217.866662117, 0.0, 700.0, 4.0
11250.0660032, 45.0, 217.866662117, 0.0, 700.0, 4.0
11250.2683308, 45.0, 217.866662117, 0.0, 700.0, 4.0
11250.2128343, 45.0, 217.866662117, 0.0, 700.0, 4.0
11250.2610429, 45.0, 217.866662117, 0.0, 700.0, 4.0
11250.0530201, 47.0, 217.866662117, 0.0, 700.0, 4.0
11250.1892324, 47.0, 217.866662117, 0.0, 700.0, 4.0
11250.0638753, 48.0, 217.866662117, 0.0, 700.0, 4.0
11250.2263913, 48.0, 217.866662117, 0.0, 700.0, 4.0
11250.1565746, 48.0, 217.866662117, 0.0, 700.0, 4.0
11250.1043036, 49.0, 217.866662117, 0.0, 700.0, 4.0
11250.0686684, 49.0, 217.866662117, 0.0, 700.0, 4.0
11250.0517603, 49.0, 217.866662117, 0.0, 700.0, 4.0
11250.1118879, 49.0, 217.866662117, 0.0, 700.0, 4.0
11250.0807556, 50.0, 217.866662117, 0.0, 700.0, 4.0
11250.0346707, 50.0, 217.866662117, 0.0, 700.0, 4.0
11250.0825061, 50.0, 217.866662117, 0.0, 700.0, 4.0
11250.0356433, 50.0, 217.866662117, 0.0, 700.0, 4.0
11250.0296033, 50.0, 217.866662117, 0.0, 700.0, 4.0
11250.1558747, 50.0, 217.866662117, 0.0, 700.0, 4.0
11250.1812557, 51.0, 217.866662117, 0.0, 700.0, 4.0
11250.1617483, 51.0, 217.866662117, 0.0, 700.0, 4.0
11250.0697574, 51.0, 217.866662117, 0.0, 700.0, 4.0
11250.0564921, 51.0, 217.866662117, 0.0, 700.0, 4.0
11250.0771772, 51.0, 217.866662117, 0.0, 700.0, 4.0
11250.1077113, 51.0, 217.866662117, 0.0, 700.0, 4.0
11250.1636304, 51.0, 217.866662117, 0.0, 700.0, 4.0
11250.0708409, 52.0, 217.866662117, 0.0, 700.0, 4.0
11250.180001, 52.0, 217.866662117, 0.0, 700.0, 4.0
11250.0767275, 52.0, 217.866662117, 0.0, 700.0, 4.0
11250.1297011, 53.0, 217.866662117, 0.0, 700.0, 4.0
11250.0861574, 53.0, 217.866662117, 0.0, 700.0, 4.0
11250.1723298, 54.0, 217.866662117, 0.0, 700.0, 4.0
11250.479199, 54.0, 217.866662117, 0.0, 700.0, 4.0
11251.0843094, 54.0, 217.866662117, 0.0, 700.0, 4.0
11250.1459028, 56.0, 217.866662117, 0.0, 700.0, 4.0
11250.0785147, 65.0, 217.866662117, 0.0, 700.0, 4.0
11250.0851988, 65.0, 217.866662117, 0.0, 700.0, 4.0
11250.2052582, 67.0, 217.866662117, 0.0, 700.0, 4.0
